dimension,vertices,ave_degree,epsilon,fptas_mosp
50, 1600, 4, 4, 169
50, 1600, 4, 4, 1554
50, 1600, 4, 4, 236
50, 1600, 4, 4, 120
50, 1600, 4, 4, 122
50, 1600, 4, 4, 207
50, 1600, 4, 4, 517
50, 1600, 4, 4, 472
50, 1600, 4, 4, 123
50, 1600, 4, 4, 377
50, 1600, 4, 4, 121
50, 1600, 4, 4, 152
50, 1600, 4, 4, 804
50, 1600, 4, 4, 161
50, 1600, 4, 4, 195
50, 1600, 4, 4, 279
50, 1600, 4, 4, 225
50, 1600, 4, 4, 187
50, 1600, 4, 4, 114
50, 1600, 4, 4, 663
50, 1600, 4, 4, 1782
50, 1600, 4, 4, 119
50, 1600, 4, 4, 115
50, 1600, 4, 4, 340
50, 1600, 4, 4, 159
50, 1600, 4, 4, 140
50, 1600, 4, 4, 936
50, 1600, 4, 4, 164
50, 1600, 4, 4, 170
50, 1600, 4, 4, 183
50, 1600, 4, 4, 155
50, 1600, 4, 4, 158
50, 1600, 4, 4, 930
50, 1600, 4, 4, 329
50, 1600, 4, 4, 1571
50, 1600, 4, 4, 1136
50, 1600, 4, 4, 157
50, 1600, 4, 4, 596
50, 1600, 4, 4, 112
50, 1600, 4, 4, 160
50, 1600, 4, 4, 451
50, 1600, 4, 4, 1563
50, 1600, 4, 4, 132
50, 1600, 4, 4, 165
50, 1600, 4, 4, 1526
50, 1600, 4, 4, 419
50, 1600, 4, 4, 149
50, 1600, 4, 4, 120
50, 1600, 4, 4, 149
50, 1600, 4, 4, 384
50, 1600, 4, 4, 137
50, 1600, 4, 4, 552
50, 1600, 4, 4, 366
50, 1600, 4, 4, 135
50, 1600, 4, 4, 308
50, 1600, 4, 4, 1818
50, 1600, 4, 4, 249
50, 1600, 4, 4, 132
50, 1600, 4, 4, 181
50, 1600, 4, 4, 444
50, 1600, 4, 4, 301
50, 1600, 4, 4, 260
50, 1600, 4, 4, 232
50, 1600, 4, 4, 169
50, 1600, 4, 4, 147
50, 1600, 4, 4, 116
50, 1600, 4, 4, 127
50, 1600, 4, 4, 940
50, 1600, 4, 4, 370
50, 1600, 4, 4, 395
50, 1600, 4, 4, 122
50, 1600, 4, 4, 263
50, 1600, 4, 2, 163
50, 1600, 4, 2, 202
50, 1600, 4, 2, 153
50, 1600, 4, 2, 121
50, 1600, 4, 2, 123
50, 1600, 4, 2, 585
50, 1600, 4, 2, 383
50, 1600, 4, 2, 351
50, 1600, 4, 2, 535
50, 1600, 4, 2, 1189
50, 1600, 4, 2, 201
50, 1600, 4, 2, 215
50, 1600, 4, 2, 483
50, 1600, 4, 2, 145
50, 1600, 4, 2, 136
50, 1600, 4, 2, 135
50, 1600, 4, 2, 621
50, 1600, 4, 2, 141
50, 1600, 4, 2, 132
50, 1600, 4, 2, 129
50, 1600, 4, 2, 196
50, 1600, 4, 2, 280
50, 1600, 4, 2, 161
50, 1600, 4, 2, 115
50, 1600, 4, 2, 122
50, 1600, 4, 2, 120
50, 1600, 4, 2, 602
50, 1600, 4, 2, 126
50, 1600, 4, 2, 310
50, 1600, 4, 2, 219
50, 1600, 4, 2, 1317
50, 1600, 4, 2, 219
50, 1600, 4, 2, 790
50, 1600, 4, 2, 170
50, 1600, 4, 2, 145
50, 1600, 4, 2, 1060
50, 1600, 4, 2, 273
50, 1600, 4, 2, 812
50, 1600, 4, 2, 1381
50, 1600, 4, 2, 127
50, 1600, 4, 2, 645
50, 1600, 4, 2, 130
50, 1600, 4, 2, 256
50, 1600, 4, 2, 752
50, 1600, 4, 2, 128
50, 1600, 4, 2, 1294
50, 1600, 4, 2, 132
50, 1600, 4, 2, 184
50, 1600, 4, 2, 370
50, 1600, 4, 2, 1391
50, 1600, 4, 2, 148
50, 1600, 4, 2, 647
50, 1600, 4, 2, 166
50, 1600, 4, 2, 239
50, 1600, 4, 2, 203
50, 1600, 4, 2, 633
50, 1600, 4, 2, 144
50, 1600, 4, 2, 701
50, 1600, 4, 2, 1685
50, 1600, 4, 2, 458
50, 1600, 4, 2, 122
50, 1600, 4, 2, 219
50, 1600, 4, 2, 123
50, 1600, 4, 2, 121
50, 1600, 4, 2, 635
50, 1600, 4, 2, 277
50, 1600, 4, 2, 624
50, 1600, 4, 2, 181
50, 1600, 4, 2, 141
50, 1600, 4, 2, 157
50, 1600, 4, 2, 197
50, 1600, 4, 2, 129
50, 1600, 4, 2, 135
50, 1600, 4, 2, 290
50, 1600, 4, 2, 111
50, 1600, 4, 2, 425
50, 1600, 4, 2, 121
50, 1600, 4, 2, 200
50, 1600, 4, 2, 175
50, 1600, 4, 2, 501
50, 1600, 4, 2, 1415
50, 1600, 4, 2, 188
50, 1600, 4, 2, 373
50, 1600, 4, 2, 143
50, 1600, 4, 2, 123
50, 1600, 4, 2, 109
50, 1600, 4, 2, 120
50, 1600, 4, 2, 108
50, 1600, 4, 2, 217
50, 1600, 4, 2, 135
50, 1600, 4, 2, 138
50, 1600, 4, 2, 120
50, 1600, 4, 2, 209
50, 1600, 4, 2, 294
50, 1600, 4, 2, 203
50, 1600, 4, 2, 140
50, 1600, 4, 2, 157
50, 1600, 4, 2, 173
50, 1600, 4, 2, 252
50, 1600, 4, 2, 382
50, 1600, 4, 1.6, 370
50, 1600, 4, 1.6, 172
50, 1600, 4, 1.6, 1178
50, 1600, 4, 1.6, 168
50, 1600, 4, 1.6, 139
50, 1600, 4, 1.6, 1180
50, 1600, 4, 1.6, 140
50, 1600, 4, 1.6, 123
50, 1600, 4, 1.6, 369
50, 1600, 4, 1.6, 184
50, 1600, 4, 1.6, 157
50, 1600, 4, 1.6, 159
50, 1600, 4, 1.6, 289
50, 1600, 4, 1.6, 120
50, 1600, 4, 1.6, 136
50, 1600, 4, 1.6, 343
50, 1600, 4, 1.6, 192
50, 1600, 4, 1.6, 295
50, 1600, 4, 1.6, 109
50, 1600, 4, 1.6, 160
50, 1600, 4, 1.6, 295
50, 1600, 4, 1.6, 122
50, 1600, 4, 1.6, 593
50, 1600, 4, 1.6, 209
50, 1600, 4, 1.6, 126
50, 1600, 4, 1.6, 129
50, 1600, 4, 1.6, 304
50, 1600, 4, 1.6, 113
50, 1600, 4, 1.6, 239
50, 1600, 4, 1.6, 150
50, 1600, 4, 1.6, 118
50, 1600, 4, 1.6, 914
50, 1600, 4, 1.6, 141
50, 1600, 4, 1.6, 791
50, 1600, 4, 1.6, 198
50, 1600, 4, 1.6, 234
50, 1600, 4, 1.6, 279
50, 1600, 4, 1.6, 275
50, 1600, 4, 1.6, 720
50, 1600, 4, 1.6, 1578
50, 1600, 4, 1.6, 123
50, 1600, 4, 1.6, 178
50, 1600, 4, 1.6, 120
50, 1600, 4, 1.6, 136
50, 1600, 4, 1.6, 272
50, 1600, 4, 1.6, 174
50, 1600, 4, 1.6, 116
50, 1600, 4, 1.6, 128
50, 1600, 4, 1.6, 192
50, 1600, 4, 1.6, 665
50, 1600, 4, 1.6, 571
50, 1600, 4, 1.6, 215
50, 1600, 4, 1.6, 1962
50, 1600, 4, 1.6, 228
50, 1600, 4, 1.6, 183
50, 1600, 4, 1.6, 339
50, 1600, 4, 1.6, 178
50, 1600, 4, 1.6, 493
50, 1600, 4, 1.6, 220
50, 1600, 4, 1.6, 180
50, 1600, 4, 1.6, 491
50, 1600, 4, 1.6, 136
50, 1600, 4, 1.6, 477
50, 1600, 4, 1.6, 636
50, 1600, 4, 1.6, 497
50, 1600, 4, 1.6, 776
50, 1600, 4, 1.6, 116
50, 1600, 4, 1.6, 138
50, 1600, 4, 1.6, 1058
50, 1600, 4, 1.6, 382
50, 1600, 4, 1.6, 294
50, 1600, 4, 1.6, 111
50, 1600, 4, 1.6, 1056
50, 1600, 4, 1.6, 115
50, 1600, 4, 1.6, 229
50, 1600, 4, 1.6, 483
50, 1600, 4, 1.6, 133
50, 1600, 4, 1.6, 176
50, 1600, 4, 1.6, 145
50, 1600, 4, 1.6, 459
50, 1600, 4, 1.6, 272
50, 1600, 4, 1.6, 549
50, 1600, 4, 1.6, 570
50, 1600, 4, 1.6, 113
50, 1600, 4, 1.6, 136
50, 1600, 4, 1.6, 769
50, 1600, 4, 1.6, 125
50, 1600, 4, 1.6, 138
50, 1600, 4, 1.6, 259
50, 1600, 4, 1.6, 135
50, 1600, 4, 1.6, 135
50, 1600, 4, 1.6, 410
50, 1600, 4, 1.6, 1399
50, 1600, 4, 1.6, 417
50, 1600, 4, 1.6, 151
50, 1600, 4, 1.6, 1349
50, 1600, 4, 1.6, 118
50, 1600, 4, 1.6, 128
50, 1600, 4, 1.6, 109
50, 1600, 4, 1.6, 1996
50, 1600, 4, 1.2, 259
50, 1600, 4, 1.2, 130
50, 1600, 4, 1.2, 472
50, 1600, 4, 1.2, 1061
50, 1600, 4, 1.2, 286
50, 1600, 4, 1.2, 250
50, 1600, 4, 1.2, 1628
50, 1600, 4, 1.2, 167
50, 1600, 4, 1.2, 292
50, 1600, 4, 1.2, 126
50, 1600, 4, 1.2, 133
50, 1600, 4, 1.2, 113
50, 1600, 4, 1.2, 135
50, 1600, 4, 1.2, 133
50, 1600, 4, 1.2, 187
50, 1600, 4, 1.2, 138
50, 1600, 4, 1.2, 128
50, 1600, 4, 1.2, 815
50, 1600, 4, 1.2, 112
50, 1600, 4, 1.2, 209
50, 1600, 4, 1.2, 526
50, 1600, 4, 1.2, 838
50, 1600, 4, 1.2, 179
50, 1600, 4, 1.2, 169
50, 1600, 4, 1.2, 2153
50, 1600, 4, 1.2, 428
50, 1600, 4, 1.2, 293
50, 1600, 4, 1.2, 125
50, 1600, 4, 1.2, 163
50, 1600, 4, 1.2, 141
50, 1600, 4, 1.2, 112
50, 1600, 4, 1.2, 1267
50, 1600, 4, 1.2, 113
50, 1600, 4, 1.2, 1588
50, 1600, 4, 1.2, 298
50, 1600, 4, 1.2, 480
50, 1600, 4, 1.2, 244
50, 1600, 4, 1.2, 302
50, 1600, 4, 1.2, 144
50, 1600, 4, 1.2, 175
50, 1600, 4, 1.2, 365
50, 1600, 4, 1.2, 141
50, 1600, 4, 1.2, 767
50, 1600, 4, 1.2, 437
50, 1600, 4, 1.2, 149
50, 1600, 4, 1.2, 165
50, 1600, 4, 1.2, 126
50, 1600, 4, 1.2, 258
50, 1600, 4, 1.2, 519
50, 1600, 4, 1.2, 140
50, 1600, 4, 1.2, 192
50, 1600, 4, 1.2, 127
50, 1600, 4, 1.2, 115
50, 1600, 4, 1.2, 142
50, 1600, 4, 1.2, 584
50, 1600, 4, 1.2, 1454
50, 1600, 4, 1.2, 331
50, 1600, 4, 1.2, 183
50, 1600, 4, 1.2, 125
50, 1600, 4, 1.2, 256
50, 1600, 4, 1.2, 130
50, 1600, 4, 1.2, 339
50, 1600, 4, 1.2, 950
50, 1600, 4, 1.2, 240
50, 1600, 4, 1.2, 161
50, 1600, 4, 1.2, 694
50, 1600, 4, 1.2, 127
50, 1600, 4, 1.2, 190
50, 1600, 4, 1.2, 128
50, 1600, 4, 1.2, 1093
50, 1600, 4, 1.2, 237
50, 1600, 4, 1.2, 124
50, 1600, 4, 1.2, 334
50, 1600, 4, 1.2, 142
50, 1600, 4, 1.2, 114
50, 1600, 4, 1.2, 642
50, 1600, 4, 1.2, 365
50, 1600, 4, 1.2, 134
50, 1600, 4, 1.2, 715
50, 1600, 4, 1.2, 345
50, 1600, 4, 1.2, 139
50, 1600, 4, 1.2, 343
50, 1600, 4, 1.2, 117
50, 1600, 4, 1.2, 572
50, 1600, 4, 1.2, 263
50, 1600, 4, 1.2, 2322
50, 1600, 4, 1.2, 145
50, 1600, 4, 1.2, 1207
50, 1600, 4, 1.2, 245
50, 1600, 4, 1.2, 658
50, 1600, 4, 1.2, 147
50, 1600, 4, 1.2, 138
50, 1600, 4, 1.2, 165
50, 1600, 4, 1.2, 184
50, 1600, 4, 1.2, 441
50, 1600, 4, 1.2, 184
50, 1600, 4, 1.2, 897
50, 1600, 4, 1.2, 123
50, 1600, 4, 1.2, 294
50, 1600, 4, 1.2, 121
50, 1600, 4, 0.8, 1089
50, 1600, 4, 0.8, 503
50, 1600, 4, 0.8, 153
50, 1600, 4, 0.8, 157
50, 1600, 4, 0.8, 1002
50, 1600, 4, 0.8, 938
50, 1600, 4, 0.8, 1568
50, 1600, 4, 0.8, 121
50, 1600, 4, 0.8, 119
50, 1600, 4, 0.8, 206
50, 1600, 4, 0.8, 118
50, 1600, 4, 0.8, 129
50, 1600, 4, 0.8, 170
50, 1600, 4, 0.8, 171
50, 1600, 4, 0.8, 414
50, 1600, 4, 0.8, 195
50, 1600, 4, 0.8, 2069
50, 1600, 4, 0.8, 117
50, 1600, 4, 0.8, 256
50, 1600, 4, 0.8, 196
50, 1600, 4, 0.8, 114
50, 1600, 4, 0.8, 366
50, 1600, 4, 0.8, 159
50, 1600, 4, 0.8, 707
50, 1600, 4, 0.8, 669
50, 1600, 4, 0.8, 785
50, 1600, 4, 0.8, 110
50, 1600, 4, 0.8, 132
50, 1600, 4, 0.8, 435
50, 1600, 4, 0.8, 114
50, 1600, 4, 0.8, 173
50, 1600, 4, 0.8, 116
50, 1600, 4, 0.8, 431
50, 1600, 4, 0.8, 146
50, 1600, 4, 0.8, 156
50, 1600, 4, 0.8, 1125
50, 1600, 4, 0.8, 123
50, 1600, 4, 0.8, 138
50, 1600, 4, 0.8, 2875
50, 1600, 4, 0.8, 144
50, 1600, 4, 0.8, 1072
50, 1600, 4, 0.8, 124
50, 1600, 4, 0.8, 121
50, 1600, 4, 0.8, 134
50, 1600, 4, 0.8, 793
50, 1600, 4, 0.8, 215
50, 1600, 4, 0.8, 184
50, 1600, 4, 0.8, 333
50, 1600, 4, 0.8, 171
50, 1600, 4, 0.8, 1412
50, 1600, 4, 0.8, 360
50, 1600, 4, 0.8, 177
50, 1600, 4, 0.8, 453
50, 1600, 4, 0.8, 268
50, 1600, 4, 0.8, 141
50, 1600, 4, 0.8, 682
50, 1600, 4, 0.8, 284
50, 1600, 4, 0.8, 551
50, 1600, 4, 0.8, 183
50, 1600, 4, 0.8, 432
50, 1600, 4, 0.8, 150
50, 1600, 4, 0.8, 461
50, 1600, 4, 0.8, 149
50, 1600, 4, 0.8, 133
50, 1600, 4, 0.8, 140
50, 1600, 4, 0.8, 1020
50, 1600, 4, 0.8, 564
50, 1600, 4, 0.8, 206
50, 1600, 4, 0.8, 230
50, 1600, 4, 0.8, 560
50, 1600, 4, 0.8, 194
50, 1600, 4, 0.8, 129
50, 1600, 4, 0.8, 131
50, 1600, 4, 0.8, 425
50, 1600, 4, 0.8, 366
50, 1600, 4, 0.8, 139
50, 1600, 4, 0.8, 261
50, 1600, 4, 0.8, 501
50, 1600, 4, 0.8, 119
50, 1600, 4, 0.8, 160
50, 1600, 4, 0.8, 171
50, 1600, 4, 0.8, 401
50, 1600, 4, 0.8, 125
50, 1600, 4, 0.8, 266
50, 1600, 4, 0.8, 124
50, 1600, 4, 0.8, 611
50, 1600, 4, 0.8, 114
50, 1600, 4, 0.8, 134
50, 1600, 4, 0.8, 316
50, 1600, 4, 0.8, 1451
50, 1600, 4, 0.8, 240
50, 1600, 4, 0.8, 132
50, 1600, 4, 0.8, 173
50, 1600, 4, 0.8, 143
50, 1600, 4, 0.8, 1859
50, 1600, 4, 0.8, 1665
50, 1600, 4, 0.8, 146
50, 1600, 4, 0.8, 1252
50, 1600, 4, 0.8, 172
50, 1600, 4, 0.8, 745
50, 1600, 4, 0.4, 250
50, 1600, 4, 0.4, 117
50, 1600, 4, 0.4, 143
50, 1600, 4, 0.4, 136
50, 1600, 4, 0.4, 116
50, 1600, 4, 0.4, 375
50, 1600, 4, 0.4, 115
50, 1600, 4, 0.4, 1793
50, 1600, 4, 0.4, 2036
50, 1600, 4, 0.4, 125
50, 1600, 4, 0.4, 124
50, 1600, 4, 0.4, 183
50, 1600, 4, 0.4, 275
50, 1600, 4, 0.4, 201
50, 1600, 4, 0.4, 1123
50, 1600, 4, 0.4, 124
50, 1600, 4, 0.4, 135
50, 1600, 4, 0.4, 179
50, 1600, 4, 0.4, 817
50, 1600, 4, 0.4, 137
50, 1600, 4, 0.4, 672
50, 1600, 4, 0.4, 285
50, 1600, 4, 0.4, 376
50, 1600, 4, 0.4, 930
50, 1600, 4, 0.4, 475
50, 1600, 4, 0.4, 117
50, 1600, 4, 0.4, 651
50, 1600, 4, 0.4, 524
50, 1600, 4, 0.4, 444
50, 1600, 4, 0.4, 122
50, 1600, 4, 0.4, 115
50, 1600, 4, 0.4, 165
50, 1600, 4, 0.4, 142
50, 1600, 4, 0.4, 1670
50, 1600, 4, 0.4, 1476
50, 1600, 4, 0.4, 398
50, 1600, 4, 0.4, 177
50, 1600, 4, 0.4, 141
50, 1600, 4, 0.4, 125
50, 1600, 4, 0.4, 2703
50, 1600, 4, 0.4, 123
50, 1600, 4, 0.4, 811
50, 1600, 4, 0.4, 1215
50, 1600, 4, 0.4, 174
50, 1600, 4, 0.4, 141
50, 1600, 4, 0.4, 169
50, 1600, 4, 0.4, 580
50, 1600, 4, 0.4, 727
50, 1600, 4, 0.4, 158
50, 1600, 4, 0.4, 233
50, 1600, 4, 0.4, 234
50, 1600, 4, 0.4, 464
50, 1600, 4, 0.4, 187
50, 1600, 4, 0.4, 216
50, 1600, 4, 0.4, 446
50, 1600, 4, 0.4, 672
50, 1600, 4, 0.4, 165
50, 1600, 4, 0.4, 428
50, 1600, 4, 0.4, 338
50, 1600, 4, 0.4, 240
50, 1600, 4, 0.4, 429
50, 1600, 4, 0.4, 1754
50, 1600, 4, 0.4, 161
50, 1600, 4, 0.4, 520
50, 1600, 4, 0.4, 164
50, 1600, 4, 0.4, 845
50, 1600, 4, 0.4, 137
50, 1600, 4, 0.4, 381
50, 1600, 4, 0.4, 207
50, 1600, 4, 0.4, 1227
50, 1600, 4, 0.4, 782
50, 1600, 4, 0.4, 1861
50, 1600, 4, 0.4, 1051
50, 1600, 4, 0.4, 183
50, 1600, 4, 0.4, 180
50, 1600, 4, 0.4, 134
50, 1600, 4, 0.4, 110
50, 1600, 4, 0.4, 1243
50, 1600, 4, 0.4, 397
50, 1600, 4, 0.4, 122
50, 1600, 4, 0.4, 460
50, 1600, 4, 0.4, 178
50, 1600, 4, 0.4, 1118
50, 1600, 4, 0.4, 227
50, 1600, 4, 0.4, 205
50, 1600, 4, 0.4, 183
50, 1600, 4, 0.4, 133
50, 1600, 4, 0.4, 348
50, 1600, 4, 0.4, 144
50, 1600, 4, 0.4, 148
50, 1600, 4, 0.4, 296
50, 1600, 4, 0.4, 131
50, 1600, 4, 0.4, 124
50, 1600, 4, 0.4, 158
50, 1600, 4, 0.4, 1353
50, 1600, 4, 0.4, 422
50, 1600, 4, 0.4, 627
50, 1600, 4, 0.4, 156
50, 1600, 4, 0.4, 1401
50, 1600, 4, 0.4, 2358
50, 1600, 4, 0.2, 174
50, 1600, 4, 0.2, 137
50, 1600, 4, 0.2, 556
50, 1600, 4, 0.2, 149
50, 1600, 4, 0.2, 126
50, 1600, 4, 0.2, 523
50, 1600, 4, 0.2, 181
50, 1600, 4, 0.2, 109
50, 1600, 4, 0.2, 122
50, 1600, 4, 0.2, 551
50, 1600, 4, 0.2, 164
50, 1600, 4, 0.2, 653
50, 1600, 4, 0.2, 1589
50, 1600, 4, 0.2, 140
50, 1600, 4, 0.2, 118
50, 1600, 4, 0.2, 799
50, 1600, 4, 0.2, 2094
50, 1600, 4, 0.2, 141
50, 1600, 4, 0.2, 133
50, 1600, 4, 0.2, 209
50, 1600, 4, 0.2, 1485
50, 1600, 4, 0.2, 3314
50, 1600, 4, 0.2, 208
50, 1600, 4, 0.2, 574
50, 1600, 4, 0.2, 359
50, 1600, 4, 0.2, 260
50, 1600, 4, 0.2, 196
50, 1600, 4, 0.2, 1742
50, 1600, 4, 0.2, 1898
50, 1600, 4, 0.2, 272
50, 1600, 4, 0.2, 737
50, 1600, 4, 0.2, 281
50, 1600, 4, 0.2, 167
50, 1600, 4, 0.2, 121
50, 1600, 4, 0.2, 137
50, 1600, 4, 0.2, 250
50, 1600, 4, 0.2, 181
50, 1600, 4, 0.2, 138
50, 1600, 4, 0.2, 1586
50, 1600, 4, 0.2, 114
50, 1600, 4, 0.2, 152
50, 1600, 4, 0.2, 506
50, 1600, 4, 0.2, 122
50, 1600, 4, 0.2, 109
50, 1600, 4, 0.2, 1376
50, 1600, 4, 0.2, 138
50, 1600, 4, 0.2, 1285
50, 1600, 4, 0.2, 153
50, 1600, 4, 0.2, 146
50, 1600, 4, 0.2, 1238
50, 1600, 4, 0.2, 142
50, 1600, 4, 0.2, 136
50, 1600, 4, 0.2, 118
50, 1600, 4, 0.2, 289
50, 1600, 4, 0.2, 145
50, 1600, 4, 0.2, 1507
50, 1600, 4, 0.2, 169
50, 1600, 4, 0.2, 138
50, 1600, 4, 0.2, 166
50, 1600, 4, 0.2, 207
50, 1600, 4, 0.2, 218
50, 1600, 4, 0.2, 213
50, 1600, 4, 0.2, 755
50, 1600, 4, 0.2, 576
50, 1600, 4, 0.2, 115
50, 1600, 4, 0.2, 247
50, 1600, 4, 0.2, 949
50, 1600, 4, 0.2, 323
50, 1600, 4, 0.2, 1750
50, 1600, 4, 0.2, 137
50, 1600, 4, 0.2, 166
50, 1600, 4, 0.2, 1115
50, 1600, 4, 0.2, 1066
50, 1600, 4, 0.2, 131
50, 1600, 4, 0.2, 651
50, 1600, 4, 0.2, 228
50, 1600, 4, 0.2, 1460
50, 1600, 4, 0.2, 176
50, 1600, 4, 0.2, 234
50, 1600, 4, 0.2, 192
50, 1600, 4, 0.2, 251
50, 1600, 4, 0.2, 464
50, 1600, 4, 0.2, 236
50, 1600, 4, 0.2, 127
50, 1600, 4, 0.2, 121
50, 1600, 4, 0.2, 574
50, 1600, 4, 0.2, 124
50, 1600, 4, 0.2, 118
50, 1600, 4, 0.2, 126
50, 1600, 4, 0.2, 198
50, 1600, 4, 0.2, 234
50, 1600, 4, 0.2, 875
50, 1600, 4, 0.2, 128
50, 1600, 4, 0.2, 146
50, 1600, 4, 0.2, 680
50, 1600, 4, 0.2, 274
50, 1600, 4, 0.2, 849
50, 1600, 4, 0.2, 263
50, 1600, 4, 0.2, 558
50, 1600, 4, 0.2, 180
