dimension, vertices, ave_degree, maxBitLength, epsilon, mosp, fptas_mosp, diff_cost
2, 400, 3, 800, 0.15, 4, 4, 0
2, 400, 3, 800, 0.15, 4, 5, 0
2, 400, 3, 800, 0.15, 6, 6, 0
2, 400, 3, 800, 0.15, 6, 4, 0
2, 400, 3, 800, 0.15, 6, 4, 0
2, 400, 3, 800, 0.15, 4, 4, 0
2, 400, 3, 800, 0.15, 4, 4, 0
2, 400, 3, 800, 0.15, 3, 2, 0
2, 400, 3, 800, 0.15, 3, 6, 0
2, 400, 3, 800, 0.15, 4, 4, 0
2, 400, 3, 800, 0.15, 3, 2, 0
2, 400, 3, 800, 0.15, 4, 2, 0
2, 400, 3, 800, 0.2, 4, 2, 0
2, 400, 3, 800, 0.2, 4, 2, 0
2, 400, 3, 800, 0.2, 5, 3, 0
2, 400, 3, 800, 0.2, 5, 4, 0
2, 400, 3, 800, 0.2, 4, 4, 0
2, 400, 3, 800, 0.2, 5, 2, 0
2, 400, 3, 800, 0.2, 5, 4, 0
2, 400, 3, 800, 0.2, 5, 4, 0
2, 400, 3, 800, 0.2, 3, 5, 0
2, 400, 3, 800, 0.2, 3, 4, 0
2, 400, 3, 800, 0.2, 4, 3, 0
2, 400, 3, 800, 0.2, 5, 2, 0
2, 400, 3, 800, 0.2, 4, 4, 0
2, 400, 3, 800, 0.2, 3, 2, 0
2, 400, 3, 800, 0.2, 4, 3, 0
2, 400, 3, 800, 0.2, 4, 3, 0
2, 400, 3, 800, 0.2, 3, 3, 0
2, 400, 3, 800, 0.2, 4, 5, 5724679229778635743055008162906213098389906743873690968914038819919767878797654990130011134657144500564272759258845979394574198583036654230056228542563724830792230280500458788374837628301196
2, 400, 3, 800, 0.2, 3, 4, 0
2, 400, 3, 800, 0.2, 3, 6, 0
2, 400, 3, 800, 0.25, 6, 6, 64881109060864712116307504166266012216854268626104537046411287840547013547977237337804012132811774943321613549717321126618692818179968686460127792445590803823826667812631729253528318500856573366691404123969591770344464
2, 400, 3, 800, 0.25, 4, 4, 0
2, 400, 3, 800, 0.25, 5, 4, 0
2, 400, 3, 800, 0.25, 5, 4, 0
2, 400, 3, 800, 0.25, 5, 4, 0
2, 400, 3, 800, 0.25, 3, 2, 0
2, 400, 3, 800, 0.25, 4, 3, 0
2, 400, 3, 800, 0.25, 4, 6, 0
2, 400, 3, 800, 0.25, 5, 3, 0
2, 400, 3, 800, 0.25, 5, 4, 0
2, 400, 3, 800, 0.25, 4, 2, 0
2, 400, 3, 800, 0.25, 4, 4, 0
2, 400, 3, 800, 0.25, 4, 4, 9175581004149584630265133685163631924960796972349250507963289012550095223415924472429355715057112655381835697756759816143399282284017700229098182277016213409738674077090838429200008850295232
2, 400, 3, 800, 0.25, 4, 3, 2141993716670613577977199757642622608883907691707168995084689456480481279537242097195248966471695277593246377121686383115390685849633049410148488990697750200096109918689952302519129741397969196791529943
2, 400, 3, 800, 0.25, 5, 2, 0
2, 400, 3, 800, 0.25, 5, 2, 127524037132848600855963439176844006819444445816073321808823279298632550769636567486663084976469295564899316760822644429248689164646526740522222554849949767085582670922
2, 400, 3, 800, 0.25, 4, 6, 0
2, 400, 3, 800, 0.25, 4, 6, 0
2, 400, 3, 800, 0.25, 5, 4, 0
2, 400, 3, 800, 0.25, 7, 2, 0
2, 400, 3, 600, 0.05, 4, 3, 0
2, 400, 3, 600, 0.05, 3, 2, 0
2, 400, 3, 600, 0.05, 3, 6, 0
2, 400, 3, 600, 0.05, 4, 3, 0
2, 400, 3, 600, 0.05, 4, 5, 0
2, 400, 3, 600, 0.05, 3, 3, 0
2, 400, 3, 600, 0.05, 5, 4, 40843618387233100680272272223858897031919108737479181595954395025326209747334412540248215065769474137348969602272851193811013743011358273937852747200663
2, 400, 3, 600, 0.05, 4, 2, 0
2, 400, 3, 600, 0.05, 5, 4, 0
2, 400, 3, 600, 0.05, 5, 3, 0
2, 400, 3, 600, 0.05, 4, 4, 0
2, 400, 3, 600, 0.05, 4, 5, 0
2, 400, 3, 600, 0.05, 4, 2, 0
2, 400, 3, 600, 0.05, 7, 2, 0
2, 400, 3, 600, 0.05, 5, 3, 0
2, 400, 3, 600, 0.05, 4, 3, 0
2, 400, 3, 600, 0.05, 5, 4, 0
2, 400, 3, 600, 0.05, 5, 2, 0
2, 400, 3, 600, 0.05, 3, 5, 0
2, 400, 3, 600, 0.05, 5, 3, 0
2, 400, 3, 600, 0.1, 4, 3, 0
2, 400, 3, 600, 0.1, 5, 3, 0
2, 400, 3, 600, 0.1, 4, 4, 0
2, 400, 3, 600, 0.1, 3, 5, 0
2, 400, 3, 600, 0.1, 5, 5, 0
2, 400, 3, 600, 0.1, 4, 2, 0
2, 400, 3, 600, 0.1, 5, 2, 0
2, 400, 3, 600, 0.1, 3, 3, 0
2, 400, 3, 600, 0.1, 4, 2, 0
2, 400, 3, 600, 0.1, 5, 2, 0
2, 400, 3, 600, 0.1, 3, 1, 0
2, 400, 3, 600, 0.1, 4, 4, 0
2, 400, 3, 600, 0.1, 3, 4, 0
2, 400, 3, 600, 0.1, 5, 3, 0
2, 400, 3, 600, 0.1, 4, 4, 0
2, 400, 3, 600, 0.1, 3, 6, 431546812772895460776838553615358543969714323162603305253576781327686225153109007042962148283675921808650473671192917939305206022390848286032194042686213853867414906937201557825
2, 400, 3, 600, 0.1, 4, 2, 0
2, 400, 3, 600, 0.1, 3, 3, 0
2, 400, 3, 600, 0.1, 3, 5, 0
2, 400, 3, 600, 0.1, 4, 3, 0
2, 400, 3, 600, 0.15, 4, 6, 0
2, 400, 3, 600, 0.15, 3, 5, 0
2, 400, 3, 600, 0.15, 3, 2, 0
2, 400, 3, 600, 0.15, 5, 2, 0
2, 400, 3, 600, 0.15, 4, 3, 0
2, 400, 3, 600, 0.15, 3, 2, 0
2, 400, 3, 600, 0.15, 6, 4, 0
2, 400, 3, 600, 0.15, 4, 5, 0
2, 400, 3, 600, 0.15, 5, 2, 0
2, 400, 3, 600, 0.15, 5, 3, 0
2, 400, 3, 600, 0.15, 5, 5, 0
2, 400, 3, 600, 0.15, 9, 6, 21912624584351336350956759188519949066157363919167978825201575125374871065242385764868681561807963638023914414859924188664840311582183113776511223249258322165417745
2, 400, 3, 600, 0.15, 9, 4, 0
2, 400, 3, 600, 0.15, 4, 3, 0
2, 400, 3, 600, 0.15, 3, 4, 0
2, 400, 3, 600, 0.15, 5, 2, 0
2, 400, 3, 600, 0.15, 4, 3, 0
2, 400, 3, 600, 0.15, 5, 6, 0
2, 400, 3, 600, 0.15, 4, 6, 0
2, 400, 3, 600, 0.15, 3, 3, 0
2, 400, 3, 600, 0.2, 4, 6, 0
2, 400, 3, 600, 0.2, 3, 3, 0
2, 400, 3, 600, 0.2, 3, 3, 0
2, 400, 3, 600, 0.2, 5, 2, 0
2, 400, 3, 600, 0.2, 3, 4, 0
2, 400, 3, 600, 0.2, 4, 5, 0
2, 400, 3, 600, 0.2, 3, 5, 0
2, 400, 3, 600, 0.2, 4, 2, 0
2, 400, 3, 600, 0.2, 5, 4, 0
2, 400, 3, 600, 0.2, 5, 3, 0
2, 400, 3, 600, 0.2, 5, 4, 0
2, 400, 3, 600, 0.2, 3, 3, 0
2, 400, 3, 600, 0.2, 4, 3, 0
2, 400, 3, 600, 0.2, 4, 3, 0
2, 400, 3, 600, 0.2, 5, 6, 0
2, 400, 3, 600, 0.2, 4, 4, 0
2, 400, 3, 600, 0.2, 3, 3, 0
2, 400, 3, 600, 0.2, 4, 5, 0
2, 400, 3, 600, 0.2, 3, 3, 0
2, 400, 3, 600, 0.2, 4, 3, 0
2, 400, 3, 600, 0.25, 4, 3, 0
2, 400, 3, 600, 0.25, 4, 2, 0
2, 400, 3, 600, 0.25, 5, 4, 0
2, 400, 3, 600, 0.25, 4, 5, 0
2, 400, 3, 600, 0.25, 4, 2, 0
2, 400, 3, 600, 0.25, 5, 4, 0
2, 400, 3, 600, 0.25, 4, 7, 0
2, 400, 3, 600, 0.25, 4, 3, 0
2, 400, 3, 600, 0.25, 3, 4, 0
2, 400, 3, 600, 0.25, 4, 2, 0
2, 400, 3, 600, 0.25, 3, 3, 0
2, 400, 3, 600, 0.25, 4, 4, 0
2, 400, 3, 600, 0.25, 3, 2, 0
2, 400, 3, 600, 0.25, 3, 2, 0
2, 400, 3, 600, 0.25, 4, 3, 0
2, 400, 3, 600, 0.25, 3, 6, 0
2, 400, 3, 600, 0.25, 4, 5, 0
2, 400, 3, 600, 0.25, 4, 3, 0
2, 400, 3, 600, 0.25, 4, 3, 0
2, 400, 3, 600, 0.25, 5, 2, 0
2, 400, 3, 400, 0.05, 4, 3, 0
2, 400, 3, 400, 0.05, 4, 4, 0
2, 400, 3, 400, 0.05, 3, 2, 0
2, 400, 3, 400, 0.05, 6, 2, 0
2, 400, 3, 400, 0.05, 6, 5, 0
2, 400, 3, 400, 0.05, 4, 4, 0
2, 400, 3, 400, 0.05, 4, 4, 0
2, 400, 3, 400, 0.05, 4, 5, 0
2, 400, 3, 400, 0.05, 3, 2, 0
2, 400, 3, 400, 0.05, 4, 4, 0
2, 400, 3, 400, 0.05, 4, 5, 0
2, 400, 3, 400, 0.05, 4, 2, 0
2, 400, 3, 400, 0.05, 4, 5, 0
2, 400, 3, 400, 0.05, 3, 2, 0
2, 400, 3, 400, 0.05, 4, 4, 0
2, 400, 3, 400, 0.05, 4, 4, 0
2, 400, 3, 400, 0.05, 4, 6, 0
2, 400, 3, 400, 0.05, 4, 3, 0
2, 400, 3, 400, 0.05, 4, 4, 0
2, 400, 3, 400, 0.05, 3, 6, 0
2, 400, 3, 400, 0.1, 4, 5, 0
2, 400, 3, 400, 0.1, 3, 4, 0
2, 400, 3, 400, 0.1, 4, 4, 0
2, 400, 3, 400, 0.1, 4, 2, 0
2, 400, 3, 400, 0.1, 5, 4, 0
2, 400, 3, 400, 0.1, 6, 7, 0
2, 400, 3, 400, 0.1, 3, 2, 0
2, 400, 3, 400, 0.1, 4, 3, 0
2, 400, 3, 400, 0.1, 5, 2, 0
2, 400, 3, 400, 0.1, 5, 5, 0
2, 400, 3, 400, 0.1, 4, 5, 0
2, 400, 3, 400, 0.1, 4, 3, 0
2, 400, 3, 400, 0.1, 4, 3, 0
2, 400, 3, 400, 0.1, 4, 4, 0
2, 400, 3, 400, 0.1, 4, 5, 0
2, 400, 3, 400, 0.1, 3, 4, 0
2, 400, 3, 400, 0.1, 5, 3, 0
2, 400, 3, 400, 0.1, 3, 5, 0
2, 400, 3, 400, 0.1, 3, 4, 0
2, 400, 3, 400, 0.1, 5, 3, 0
2, 400, 3, 400, 0.15, 4, 4, 0
2, 400, 3, 400, 0.15, 4, 3, 0
2, 400, 3, 400, 0.15, 11, 4, 0
2, 400, 3, 400, 0.15, 3, 3, 0
2, 400, 3, 400, 0.15, 4, 4, 0
2, 400, 3, 400, 0.15, 4, 2, 0
2, 400, 3, 400, 0.15, 5, 3, 0
2, 400, 3, 400, 0.15, 4, 5, 0
2, 400, 3, 400, 0.15, 3, 5, 0
2, 400, 3, 400, 0.15, 6, 3, 0
2, 400, 3, 400, 0.15, 3, 4, 0
2, 400, 3, 400, 0.15, 5, 3, 0
2, 400, 3, 400, 0.15, 4, 5, 0
2, 400, 3, 400, 0.15, 3, 3, 0
2, 400, 3, 400, 0.15, 3, 2, 0
2, 400, 3, 400, 0.15, 5, 2, 0
2, 400, 3, 400, 0.15, 4, 3, 0
2, 400, 3, 400, 0.15, 3, 3, 0
2, 400, 3, 400, 0.15, 3, 2, 0
2, 400, 3, 400, 0.15, 3, 6, 0
2, 400, 3, 400, 0.2, 4, 3, 0
2, 400, 3, 400, 0.2, 3, 6, 0
2, 400, 3, 400, 0.2, 3, 4, 0
2, 400, 3, 400, 0.2, 3, 3, 0
2, 400, 3, 400, 0.2, 3, 6, 0
2, 400, 3, 400, 0.2, 5, 2, 0
2, 400, 3, 400, 0.2, 4, 3, 0
2, 400, 3, 400, 0.2, 3, 2, 0
2, 400, 3, 400, 0.2, 7, 3, 0
2, 400, 3, 400, 0.2, 5, 6, 0
2, 400, 3, 400, 0.2, 4, 7, 224910501200589149986907787851565343819117789433207551290200445798946306405174630323043430252020764383768797091033
2, 400, 3, 400, 0.2, 3, 4, 0
2, 400, 3, 400, 0.2, 5, 2, 0
2, 400, 3, 400, 0.2, 5, 3, 0
2, 400, 3, 400, 0.2, 4, 2, 0
2, 400, 3, 400, 0.2, 4, 2, 0
2, 400, 3, 400, 0.2, 6, 2, 0
2, 400, 3, 400, 0.2, 4, 3, 0
2, 400, 3, 400, 0.2, 3, 2, 0
2, 400, 3, 400, 0.2, 4, 2, 0
2, 400, 3, 400, 0.25, 4, 4, 12367890232264204605895768876300101717258361784726755838235750239077907589458207450481220498894592198042422746
2, 400, 3, 400, 0.25, 4, 3, 0
2, 400, 3, 400, 0.25, 4, 2, 0
2, 400, 3, 400, 0.25, 4, 5, 0
2, 400, 3, 400, 0.25, 3, 3, 0
2, 400, 3, 400, 0.25, 5, 2, 0
2, 400, 3, 400, 0.25, 4, 3, 0
2, 400, 3, 400, 0.25, 4, 4, 0
2, 400, 3, 400, 0.25, 4, 2, 0
2, 400, 3, 400, 0.25, 4, 2, 0
2, 400, 3, 400, 0.25, 4, 4, 0
2, 400, 3, 400, 0.25, 4, 2, 0
2, 400, 3, 400, 0.25, 4, 3, 0
2, 400, 3, 400, 0.25, 4, 2, 0
2, 400, 3, 400, 0.25, 4, 4, 0
2, 400, 3, 400, 0.25, 5, 4, 0
2, 400, 3, 400, 0.25, 3, 2, 0
2, 400, 3, 400, 0.25, 4, 3, 0
2, 400, 3, 400, 0.25, 4, 2, 0
2, 400, 3, 400, 0.25, 4, 3, 0
2, 400, 3, 200, 0.05, 4, 4, 0
2, 400, 3, 200, 0.05, 4, 5, 0
2, 400, 3, 200, 0.05, 5, 4, 0
2, 400, 3, 200, 0.05, 3, 2, 0
2, 400, 3, 200, 0.05, 3, 4, 0
2, 400, 3, 200, 0.05, 3, 5, 0
2, 400, 3, 200, 0.05, 4, 2, 0
2, 400, 3, 200, 0.05, 4, 3, 0
2, 400, 3, 200, 0.05, 5, 4, 0
2, 400, 3, 200, 0.05, 5, 2, 0
2, 400, 3, 200, 0.05, 4, 2, 0
2, 400, 3, 200, 0.05, 3, 2, 0
2, 400, 3, 200, 0.05, 3, 3, 0
2, 400, 3, 200, 0.05, 5, 3, 0
2, 400, 3, 200, 0.05, 5, 3, 0
2, 400, 3, 200, 0.05, 4, 4, 0
2, 400, 3, 200, 0.05, 4, 5, 0
2, 400, 3, 200, 0.05, 6, 5, 0
2, 400, 3, 200, 0.05, 3, 6, 0
2, 400, 3, 200, 0.05, 5, 2, 0
2, 400, 3, 200, 0.1, 3, 2, 0
2, 400, 3, 200, 0.1, 5, 3, 0
2, 400, 3, 200, 0.1, 4, 2, 0
2, 400, 3, 200, 0.1, 3, 3, 0
2, 400, 3, 200, 0.1, 5, 5, 0
2, 400, 3, 200, 0.1, 3, 4, 0
2, 400, 3, 200, 0.1, 5, 4, 0
2, 400, 3, 200, 0.1, 4, 5, 0
2, 400, 3, 200, 0.1, 3, 1, 0
2, 400, 3, 200, 0.1, 3, 5, 0
2, 400, 3, 200, 0.1, 3, 3, 0
2, 400, 3, 200, 0.1, 4, 4, 0
2, 400, 3, 200, 0.1, 4, 4, 0
2, 400, 3, 200, 0.1, 7, 7, 0
2, 400, 3, 200, 0.1, 5, 3, 0
2, 400, 3, 200, 0.1, 5, 3, 0
2, 400, 3, 200, 0.1, 4, 4, 0
2, 400, 3, 200, 0.1, 3, 4, 0
2, 400, 3, 200, 0.1, 4, 3, 0
2, 400, 3, 200, 0.1, 6, 3, 0
2, 400, 3, 200, 0.15, 4, 4, 0
2, 400, 3, 200, 0.15, 6, 4, 0
2, 400, 3, 200, 0.15, 4, 4, 0
2, 400, 3, 200, 0.15, 3, 3, 0
2, 400, 3, 200, 0.15, 4, 2, 0
2, 400, 3, 200, 0.15, 4, 3, 0
2, 400, 3, 200, 0.15, 3, 3, 733936569333748950030287710618407821068603794316
2, 400, 3, 200, 0.15, 4, 3, 0
2, 400, 3, 200, 0.15, 4, 4, 0
2, 400, 3, 200, 0.15, 3, 3, 0
2, 400, 3, 200, 0.15, 5, 3, 0
2, 400, 3, 200, 0.15, 4, 4, 0
2, 400, 3, 200, 0.15, 3, 6, 0
2, 400, 3, 200, 0.15, 4, 4, 0
2, 400, 3, 200, 0.15, 4, 6, 0
2, 400, 3, 200, 0.15, 4, 2, 0
2, 400, 3, 200, 0.15, 4, 2, 0
2, 400, 3, 200, 0.15, 3, 1, 0
2, 400, 3, 200, 0.15, 4, 3, 0
2, 400, 3, 200, 0.15, 3, 3, 0
2, 400, 3, 200, 0.2, 3, 3, 0
2, 400, 3, 200, 0.2, 4, 7, 0
2, 400, 3, 200, 0.2, 4, 4, 0
2, 400, 3, 200, 0.2, 3, 4, 0
2, 400, 3, 200, 0.2, 4, 1, 0
2, 400, 3, 200, 0.2, 5, 3, 0
2, 400, 3, 200, 0.2, 5, 4, 0
2, 400, 3, 200, 0.2, 4, 5, 0
2, 400, 3, 200, 0.2, 4, 4, 0
2, 400, 3, 200, 0.2, 4, 3, 36595432082018408230555383927908618366709
2, 400, 3, 200, 0.2, 4, 3, 0
2, 400, 3, 200, 0.2, 4, 7, 0
2, 400, 3, 200, 0.2, 6, 2, 0
2, 400, 3, 200, 0.2, 4, 4, 0
2, 400, 3, 200, 0.2, 4, 6, 0
2, 400, 3, 200, 0.2, 4, 7, 0
2, 400, 3, 200, 0.2, 4, 3, 0
2, 400, 3, 200, 0.2, 4, 4, 0
2, 400, 3, 200, 0.2, 4, 3, 0
2, 400, 3, 200, 0.2, 4, 6, 0
2, 400, 3, 200, 0.25, 5, 3, 0
2, 400, 3, 200, 0.25, 5, 3, 0
2, 400, 3, 200, 0.25, 4, 2, 0
2, 400, 3, 200, 0.25, 2, 2, 0
2, 400, 3, 200, 0.25, 3, 3, 0
2, 400, 3, 200, 0.25, 3, 6, 0
2, 400, 3, 200, 0.25, 5, 3, 0
2, 400, 3, 200, 0.25, 6, 3, 0
2, 400, 3, 200, 0.25, 3, 3, 0
2, 400, 3, 200, 0.25, 4, 4, 0
2, 400, 3, 200, 0.25, 4, 3, 0
2, 400, 3, 200, 0.25, 4, 2, 24178164264592400949731361622192939588210384663
2, 400, 3, 200, 0.25, 5, 2, 0
2, 400, 3, 200, 0.25, 4, 4, 0
2, 400, 3, 200, 0.25, 4, 4, 0
2, 400, 3, 200, 0.25, 4, 3, 0
2, 400, 3, 200, 0.25, 4, 2, 0
2, 400, 3, 200, 0.25, 4, 5, 0
2, 400, 3, 200, 0.25, 5, 3, 0
2, 400, 3, 200, 0.25, 4, 3, 0
2, 200, 5, 800, 0.05, 6, 2, 0
2, 200, 5, 800, 0.05, 4, 4, 0
2, 200, 5, 800, 0.05, 5, 3, 0
2, 200, 5, 800, 0.05, 4, 1, 0
2, 200, 5, 800, 0.05, 5, 3, 0
2, 200, 5, 800, 0.05, 5, 3, 0
2, 200, 5, 800, 0.05, 3, 3, 0
2, 200, 5, 800, 0.05, 5, 2, 0
2, 200, 5, 800, 0.05, 5, 2, 0
2, 200, 5, 800, 0.05, 4, 6, 0
2, 200, 5, 800, 0.05, 4, 4, 46046150548656272884365769909270369023395326276255681504890672123634025107396211474287329651978
2, 200, 5, 800, 0.05, 5, 4, 6298443110088123041190885784237414837963536746990046880091888495363818762207387611744426669
2, 200, 5, 800, 0.05, 4, 4, 247744158306381461699831312878590652383533926935526175279387821783892006426010538509597086731275011497481735864436455431894035163122633160037638690184598467345232401038669274331858246465244648561116660854
2, 200, 5, 800, 0.05, 5, 1, 0
2, 200, 5, 800, 0.05, 5, 2, 0
2, 200, 5, 800, 0.05, 5, 2, 0
2, 200, 5, 800, 0.05, 4, 3, 0
2, 200, 5, 800, 0.05, 4, 3, 0
2, 200, 5, 800, 0.05, 5, 4, 0
2, 200, 5, 800, 0.05, 4, 2, 0
2, 200, 5, 800, 0.1, 6, 5, 0
2, 200, 5, 800, 0.1, 3, 2, 0
2, 200, 5, 800, 0.1, 4, 2, 0
2, 200, 5, 800, 0.1, 5, 2, 0
2, 200, 5, 800, 0.1, 4, 1, 0
2, 200, 5, 800, 0.1, 5, 2, 0
2, 200, 5, 800, 0.1, 3, 2, 0
2, 200, 5, 800, 0.1, 5, 3, 0
2, 200, 5, 800, 0.1, 5, 5, 0
2, 200, 5, 800, 0.1, 5, 3, 0
2, 200, 5, 800, 0.1, 4, 3, 0
2, 200, 5, 800, 0.1, 5, 3, 0
2, 200, 5, 800, 0.1, 5, 2, 0
2, 200, 5, 800, 0.1, 4, 2, 29922213968663266028402883566878260319636394303229523445426869371250592568394524479876632061191982241931946465102199555203110590268
2, 200, 5, 800, 0.1, 4, 2, 0
2, 200, 5, 800, 0.1, 4, 2, 0
2, 200, 5, 800, 0.1, 4, 1, 0
2, 200, 5, 800, 0.1, 4, 2, 0
2, 200, 5, 800, 0.1, 4, 2, 0
2, 200, 5, 800, 0.1, 5, 4, 0
2, 200, 5, 800, 0.15, 6, 3, 0
2, 200, 5, 800, 0.15, 4, 2, 93295259004617189620660700044335045931593172189354076552626195059588931103767173472867932765044855121829182673523946405452010372604474682461284865324939336002658785107652
2, 200, 5, 800, 0.15, 4, 3, 0
2, 200, 5, 800, 0.15, 3, 1, 0
2, 200, 5, 800, 0.15, 7, 2, 0
2, 200, 5, 800, 0.15, 4, 1, 0
2, 200, 5, 800, 0.15, 3, 4, 0
2, 200, 5, 800, 0.15, 4, 2, 0
2, 200, 5, 800, 0.15, 4, 2, 0
2, 200, 5, 800, 0.15, 6, 2, 0
2, 200, 5, 800, 0.15, 4, 5, 0
2, 200, 5, 800, 0.15, 6, 4, 0
2, 200, 5, 800, 0.15, 5, 1, 0
2, 200, 5, 800, 0.15, 6, 2, 0
2, 200, 5, 800, 0.15, 5, 2, 0
2, 200, 5, 800, 0.15, 4, 4, 0
2, 200, 5, 800, 0.15, 5, 3, 0
2, 200, 5, 800, 0.15, 5, 5, 0
2, 200, 5, 800, 0.15, 4, 2, 0
2, 200, 5, 800, 0.15, 4, 2, 0
2, 200, 5, 800, 0.2, 6, 4, 0
2, 200, 5, 800, 0.2, 3, 1, 0
2, 200, 5, 800, 0.2, 4, 2, 0
2, 200, 5, 800, 0.2, 4, 2, 0
2, 200, 5, 800, 0.2, 5, 3, 0
2, 200, 5, 800, 0.2, 5, 2, 0
2, 200, 5, 800, 0.2, 4, 5, 0
2, 200, 5, 800, 0.2, 6, 2, 0
2, 200, 5, 800, 0.2, 5, 2, 24811810967451241038258906196504626750960461532084862264329646897863539229175832986835646462230689016213799582228761440768839225765949984306501987751189485297478
2, 200, 5, 800, 0.2, 4, 2, 0
2, 200, 5, 800, 0.2, 4, 2, 0
2, 200, 5, 800, 0.2, 4, 2, 0
2, 200, 5, 800, 0.2, 4, 3, 0
2, 200, 5, 800, 0.2, 3, 3, 0
2, 200, 5, 800, 0.2, 3, 2, 0
2, 200, 5, 800, 0.2, 5, 2, 0
2, 200, 5, 800, 0.2, 5, 2, 132491142696975260274718199352647126950164620455182131053160472779028594912512554518238215263842543234264752069964869
2, 200, 5, 800, 0.2, 5, 5, 0
2, 200, 5, 800, 0.2, 4, 2, 0
2, 200, 5, 800, 0.2, 5, 2, 3754581072896507461314897431867637749929876828011898188793753669958500387647059284804930208256042568987533103633445932
2, 200, 5, 800, 0.25, 4, 3, 0
2, 200, 5, 800, 0.25, 4, 4, 0
2, 200, 5, 800, 0.25, 4, 3, 0
2, 200, 5, 800, 0.25, 4, 2, 0
2, 200, 5, 800, 0.25, 5, 3, 0
2, 200, 5, 800, 0.25, 3, 3, 0
2, 200, 5, 800, 0.25, 6, 2, 0
2, 200, 5, 800, 0.25, 5, 2, 0
2, 200, 5, 800, 0.25, 3, 4, 0
2, 200, 5, 800, 0.25, 7, 3, 0
2, 200, 5, 800, 0.25, 4, 4, 0
2, 200, 5, 800, 0.25, 4, 3, 0
2, 200, 5, 800, 0.25, 4, 4, 0
2, 200, 5, 800, 0.25, 4, 1, 0
2, 200, 5, 800, 0.25, 4, 3, 0
2, 200, 5, 800, 0.25, 3, 3, 0
2, 200, 5, 800, 0.25, 5, 3, 0
2, 200, 5, 800, 0.25, 4, 2, 0
2, 200, 5, 800, 0.25, 5, 2, 0
2, 200, 5, 800, 0.25, 3, 2, 0
2, 200, 5, 600, 0.05, 4, 2, 0
2, 200, 5, 600, 0.05, 4, 2, 0
2, 200, 5, 600, 0.05, 4, 1, 0
2, 200, 5, 600, 0.05, 4, 2, 0
2, 200, 5, 600, 0.05, 6, 4, 0
2, 200, 5, 600, 0.05, 5, 2, 0
2, 200, 5, 600, 0.05, 4, 6, 0
2, 200, 5, 600, 0.05, 4, 3, 15034014874021379710652429523639978992349280523097142758381922739701668508400265775246601562177481889563944254026896587501617757526994538699267641053225665
2, 200, 5, 600, 0.05, 4, 2, 0
2, 200, 5, 600, 0.05, 5, 3, 0
2, 200, 5, 600, 0.05, 4, 2, 0
2, 200, 5, 600, 0.05, 6, 2, 0
2, 200, 5, 600, 0.05, 5, 2, 0
2, 200, 5, 600, 0.05, 4, 2, 0
2, 200, 5, 600, 0.05, 5, 2, 0
2, 200, 5, 600, 0.05, 4, 4, 0
2, 200, 5, 600, 0.05, 3, 3, 0
2, 200, 5, 600, 0.05, 3, 2, 0
2, 200, 5, 600, 0.05, 5, 1, 0
2, 200, 5, 600, 0.05, 4, 3, 0
2, 200, 5, 600, 0.1, 4, 2, 0
2, 200, 5, 600, 0.1, 5, 3, 0
2, 200, 5, 600, 0.1, 4, 3, 0
2, 200, 5, 600, 0.1, 4, 3, 0
2, 200, 5, 600, 0.1, 4, 3, 0
2, 200, 5, 600, 0.1, 4, 3, 0
2, 200, 5, 600, 0.1, 6, 2, 0
2, 200, 5, 600, 0.1, 5, 3, 0
2, 200, 5, 600, 0.1, 5, 3, 0
2, 200, 5, 600, 0.1, 5, 2, 0
2, 200, 5, 600, 0.1, 4, 3, 0
2, 200, 5, 600, 0.1, 4, 3, 0
2, 200, 5, 600, 0.1, 4, 3, 0
2, 200, 5, 600, 0.1, 7, 2, 0
2, 200, 5, 600, 0.1, 5, 1, 0
2, 200, 5, 600, 0.1, 4, 1, 0
2, 200, 5, 600, 0.1, 5, 3, 0
2, 200, 5, 600, 0.1, 4, 1, 0
2, 200, 5, 600, 0.1, 3, 1, 0
2, 200, 5, 600, 0.1, 7, 4, 0
2, 200, 5, 600, 0.15, 4, 3, 0
2, 200, 5, 600, 0.15, 5, 2, 0
2, 200, 5, 600, 0.15, 4, 3, 0
2, 200, 5, 600, 0.15, 6, 3, 0
2, 200, 5, 600, 0.15, 4, 3, 0
2, 200, 5, 600, 0.15, 6, 2, 0
2, 200, 5, 600, 0.15, 5, 4, 0
2, 200, 5, 600, 0.15, 4, 3, 0
2, 200, 5, 600, 0.15, 4, 1, 0
2, 200, 5, 600, 0.15, 5, 3, 0
2, 200, 5, 600, 0.15, 6, 2, 0
2, 200, 5, 600, 0.15, 4, 3, 0
2, 200, 5, 600, 0.15, 5, 3, 0
2, 200, 5, 600, 0.15, 5, 2, 0
2, 200, 5, 600, 0.15, 5, 1, 0
2, 200, 5, 600, 0.15, 5, 2, 42794416600175402596515672504377437913916799020430530222282646445674657695057957444790825173056009
2, 200, 5, 600, 0.15, 4, 1, 0
2, 200, 5, 600, 0.15, 5, 2, 0
2, 200, 5, 600, 0.15, 5, 3, 0
2, 200, 5, 600, 0.15, 5, 4, 0
2, 200, 5, 600, 0.2, 5, 3, 0
2, 200, 5, 600, 0.2, 3, 2, 0
