dimension,vertices,ave_degree,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
8, 1000, 4, 10, 458, 24, 295793760028155387391704385840798590977714151997702722858007680869270044602172685025860871263311416277235737331249764362409004149173165801144274708452570728438386667932996630822288455914760406872881610989563179973797558567609025257570458777276749584840351922466445697791830233814470812, 295793760028155387391704385840798590977714151997702722858007680869270044602172685025860871263311416277235737331249764362409004149173165801144274708452570728438386667932996630822288455914760406872881610989563179973797558567609025257570458777276749584840351922466445697791830233814470812
8, 1000, 4, 10, 490, 17, 6940626911379242331068983803475227294905474166145941249344390426800728939076982643291581453315198933381603863255379588113328615590740564890870317320907490350978640590074859551014332426525815901586701087796362278156973105069701823872274504557070202644434325765277718051892078358103, 6940626911379242331068983803475227294905474166145941249344390426800728939076982643291581453315198933381603863255379588113328615590740564890870317320907490350978640590074859551014332426525815901586701087796362278156973105069701823872274504557070202644434325765277718051892078358103
8, 1000, 4, 10, 575, 18, 7995411333308673416142623297997397033490709170797748664417686008040133295330161853585606226586129619427072037044111867352910241314460011937342902021310519712702837461366176367097859786213658025507737278927043449391349585795619080195851012352543467972522861843564968727, 7995411333308673416142623297997397033490709170797748664417686008040133295330161853585606226586129619427072037044111867352910241314460011937342902021310519712702837461366176367097859786213658025507737278927043449391349585795619080195851012352543467972522861843564968727
8, 1000, 4, 10, 752, 27, 120571463451428533117205204568692194780251988167301853459634797973528175817024585700277393403235259173867485574427534146655125711175249631854521966375298982097029170333934289507030185101608672708264984091451915812836304989665776458067925039515364402350920754256459441655174283382842, 120571463451428533117205204568692194780251988167301853459634797973528175817024585700277393403235259173867485574427534146655125711175249631854521966375298982097029170333934289507030185101608672708264984091451915812836304989665776458067925039515364402350920754256459441655174283382842
8, 1000, 4, 10, 490, 18, 10290239985052258830615295061472399933076900285233153188628546654805621448216058751968592820318161344027268629254607733997431596827213220011885391647860497672365484063052223064497539211877013302915138497712679418787979657049978300872733508221341594662317393447641423841639, 10290239985052258830615295061472399933076900285233153188628546654805621448216058751968592820318161344027268629254607733997431596827213220011885391647860497672365484063052223064497539211877013302915138497712679418787979657049978300872733508221341594662317393447641423841639
8, 1000, 4, 10, 431, 17, 12027054482507442664715963752856475166983870416804249163033078373441000430857568743194351918489888806552010492548954311042379215062273788656953606936430156949553553678077243092763683978422259405247086242764565918483781899328615605787956008613811399851741787575581089350214, 12027054482507442664715963752856475166983870416804249163033078373441000430857568743194351918489888806552010492548954311042379215062273788656953606936430156949553553678077243092763683978422259405247086242764565918483781899328615605787956008613811399851741787575581089350214
8, 1000, 4, 10, 617, 21, 27304553822980845412739702895894191359604450725306310270422732547866655426436926151741495568443114091041585778555733899550089635257880744849702651321793607240964449446815835261538272100524493918944656041183558095662914774087445718395853084384932018275759641806467407367535989178271, 27304553822980845412739702895894191359604450725306310270422732547866655426436926151741495568443114091041585778555733899550089635257880744849702651321793607240964449446815835261538272100524493918944656041183558095662914774087445718395853084384932018275759641806467407367535989178271
8, 1000, 4, 10, 590, 20, 139971331153539290845796619883377748693112378285960236044231627942509519606611208668510461117295818255211885838134010231751117195453921192849513844851775959704650785933769182900356995647737642734785313499754862135299309874749572739036882037450497469369306417210627135218507086160580, 139971331153539290845796619883377748693112378285960236044231627942509519606611208668510461117295818255211885838134010231751117195453921192849513844851775959704650785933769182900356995647737642734785313499754862135299309874749572739036882037450497469369306417210627135218507086160580
8, 1000, 4, 10, 526, 16, 635382196428919421973187298037506683989760452710632322417342031626334279225819320872392598615066235625255039804861521730512228492971015324125465981033091619431875628983183730912174290277549144625469156069360090433645179970724412991048387708814735680519919721896565263, 635382196428919421973187298037506683989760452710632322417342031626334279225819320872392598615066235625255039804861521730512228492971015324125465981033091619431875628983183730912174290277549144625469156069360090433645179970724412991048387708814735680519919721896565263
8, 1000, 4, 10, 414, 18, 738892426625622728201465850490451571167260572837363278747702659287262067718866366120877764782678311899240661037415523532740097867263025312215677307322470338099110467128347383835117791755803621126532880505124152075162532178644458014409150753869164657215155105497169087540732742666125415172, 738892426625622728201465850490451571167260572837363278747702659287262067718866366120877764782678311899240661037415523532740097867263025312215677307322470338099110467128347383835117791755803621126532880505124152075162532178644458014409150753869164657215155105497169087540732742666125415172
8, 1000, 4, 10, 635, 26, 96488347205612161725676193678135617512839803890763911281092760077458453890401223675105810777759859390072217484621198742252832780135028549829469212424765306133862136600306156927961922178165397489820205110947904165202404727385228682449086316680649745238349322116140491945861675654, 96488347205612161725676193678135617512839803890763911281092760077458453890401223675105810777759859390072217484621198742252832780135028549829469212424765306133862136600306156927961922178165397489820205110947904165202404727385228682449086316680649745238349322116140491945861675654
8, 1000, 4, 10, 315, 29, 7661806849740232290763313061917279292180919799997398346141518904756528644697919491018781604954642549942869620476330154042014694499085469740333452205577507373740587626772921154911746724445502338905831963602099105410041472957910312482529693903247895484655854188024154814206354594156982589676186, 7661806849740232290763313061917279292180919799997398346141518904756528644697919491018781604954642549942869620476330154042014694499085469740333452205577507373740587626772921154911746724445502338905831963602099105410041472957910312482529693903247895484655854188024154814206354594156982589676186
8, 1000, 4, 10, 383, 29, 32424383167321298717709800261712872449301267836257096614095185138410662526225362149793894064545838887300471118774620406857955535126018225508297995673556806919614194622536323486098164420642686034091387495439033947295614556080643347549724627341805019488907537634118069406588430828440442405190716, 32424383167321298717709800261712872449301267836257096614095185138410662526225362149793894064545838887300471118774620406857955535126018225508297995673556806919614194622536323486098164420642686034091387495439033947295614556080643347549724627341805019488907537634118069406588430828440442405190716
8, 1000, 4, 10, 765, 15, 76546512011734920306360265360039455174227611137645543932277955167135849209243566871412690406461203817444526016387265022402757225503272072871394109221741351905929542089661677282539521365897174303317768649122836542929845141499910666748697235887079415512091665494267833630281555, 76546512011734920306360265360039455174227611137645543932277955167135849209243566871412690406461203817444526016387265022402757225503272072871394109221741351905929542089661677282539521365897174303317768649122836542929845141499910666748697235887079415512091665494267833630281555
8, 1000, 4, 10, 447, 24, 17280529925078099339711653460997153952586041359280587837419208958661268066092600849769926116576892644582776267382848996789879256297925077700542941495187195064801118405703513631566155815282884672240757015353430960336519380880690186802800750503487719421197447514869415481361903567452366098843, 17280529925078099339711653460997153952586041359280587837419208958661268066092600849769926116576892644582776267382848996789879256297925077700542941495187195064801118405703513631566155815282884672240757015353430960336519380880690186802800750503487719421197447514869415481361903567452366098843
8, 1000, 4, 10, 373, 30, 641277418072504823047157474889410910607766875240439431036267897664669535430832157466779593956040474301199630259144906561448871409499495931873259804923523791395816510121690729964649026137997704652909921789735375234315444474886302453431926376585797432526451026090716357690861067059442101096241745828, 641277418072504823047157474889410910607766875240439431036267897664669535430832157466779593956040474301199630259144906561448871409499495931873259804923523791395816510121690729964649026137997704652909921789735375234315444474886302453431926376585797432526451026090716357690861067059442101096241745828
8, 1000, 4, 10, 463, 18, 2144114738195065092277823549276391906986872233978944221299248638593097109613232153079726938329758107705816294476210443121935150678609635277169178873245179509277198719651503238780115657975986222220242092065205747102204934732161360152972546631278820535792700292251685822403013758228501548, 2144114738195065092277823549276391906986872233978944221299248638593097109613232153079726938329758107705816294476210443121935150678609635277169178873245179509277198719651503238780115657975986222220242092065205747102204934732161360152972546631278820535792700292251685822403013758228501548
8, 1000, 4, 10, 626, 24, 3173500714022112945457270916751276788567894001594352776601483133083215985786442392132925505562398918933405238880910235026006881401545002533417033380754176376358873202601861321233957055008314065946262253936029082701961347994377260531184126646192311319856504350525403727049304918406858238784775, 3173500714022112945457270916751276788567894001594352776601483133083215985786442392132925505562398918933405238880910235026006881401545002533417033380754176376358873202601861321233957055008314065946262253936029082701961347994377260531184126646192311319856504350525403727049304918406858238784775
8, 1000, 4, 10, 672, 21, 1049512073332950390039289340447505955272721805582734921517046878985306472839613071508304366600901938938796116266034665336267030438379399176792696953677528654796342290914424653706078684681648938607179903676744889577812954245083996791778038376172936729967007913777021373366031696710, 1049512073332950390039289340447505955272721805582734921517046878985306472839613071508304366600901938938796116266034665336267030438379399176792696953677528654796342290914424653706078684681648938607179903676744889577812954245083996791778038376172936729967007913777021373366031696710
8, 1000, 4, 10, 586, 19, 2899025515936724590533066415630995489457522998353286566911602256418913552631789754252448123752163166803401892185342021482072508070434545548665001742016744923920154225821311621628909070620026889707069914860256237631465975599800111975895095361309506118940154930483572, 2899025515936724590533066415630995489457522998353286566911602256418913552631789754252448123752163166803401892185342021482072508070434545548665001742016744923920154225821311621628909070620026889707069914860256237631465975599800111975895095361309506118940154930483572
8, 1000, 4, 10, 588, 39, 586400189856929333521519942487740567001016891308250332737265279564967859267500235717154594480140570316393711225360030386778035296235694432811646191356163687038904755324830378585778737170384758481071427360692574779623375816067280098827316363173660559223470520196705278385261915801902003940856850627332, 586400189856929333521519942487740567001016891308250332737265279564967859267500235717154594480140570316393711225360030386778035296235694432811646191356163687038904755324830378585778737170384758481071427360692574779623375816067280098827316363173660559223470520196705278385261915801902003940856850627332
8, 1000, 4, 10, 711, 16, 1251410327613261236361087371295356285099020744499134578172809435329618145923205005163475425447525447582098131163529522451530396945061879522484102159785614412543692025005724274177479179002780395844782133727552690874166180129879008580220744405908555432554980427708, 1251410327613261236361087371295356285099020744499134578172809435329618145923205005163475425447525447582098131163529522451530396945061879522484102159785614412543692025005724274177479179002780395844782133727552690874166180129879008580220744405908555432554980427708
8, 1000, 4, 10, 536, 22, 67827591685940033161699188277749689120097738110300697100872101925928844684231750727660984408500674372630489829035387665186382902306020708648467040471058836380616637129651237062575748461710506142293749552390048412877341530072649992848074925191739814086613101148699671998269672886890348004, 67827591685940033161699188277749689120097738110300697100872101925928844684231750727660984408500674372630489829035387665186382902306020708648467040471058836380616637129651237062575748461710506142293749552390048412877341530072649992848074925191739814086613101148699671998269672886890348004
8, 1000, 4, 10, 462, 15, 4091428639123551743134467978289554854114028898603650080048870703699737080979105800324917079989584647135670020328642531810700898998766669436309683336130685783247487050306102852432505116525700745693809212332644526738808821318455455402908148648001988316615615103397474883520659979240972, 4091428639123551743134467978289554854114028898603650080048870703699737080979105800324917079989584647135670020328642531810700898998766669436309683336130685783247487050306102852432505116525700745693809212332644526738808821318455455402908148648001988316615615103397474883520659979240972
8, 1000, 4, 10, 607, 41, 187123308714086595560130569063467064104549490029240196863320087551032470054619752866957938592864753080891945379531046083087887628847104026026447819747753545562124036123345702917723077069628941231532306134143768545535922050305224959976203115726412461420474678560665375431138675039654784299457872066571, 187123308714086595560130569063467064104549490029240196863320087551032470054619752866957938592864753080891945379531046083087887628847104026026447819747753545562124036123345702917723077069628941231532306134143768545535922050305224959976203115726412461420474678560665375431138675039654784299457872066571
8, 1000, 4, 10, 514, 17, 2190193104910901992246400713261408357635862286569572286161034283924591670741437669238671710072709890740384134496083772211483882176079954093511948241876934541129121055602748357791766347253577891068570222822749276976497915292961900865621417742020556584752382787234151804242126153739347299505, 2190193104910901992246400713261408357635862286569572286161034283924591670741437669238671710072709890740384134496083772211483882176079954093511948241876934541129121055602748357791766347253577891068570222822749276976497915292961900865621417742020556584752382787234151804242126153739347299505
8, 1000, 4, 10, 667, 16, 20830039823567434389312985812986070379899558024918520892018975546836250060219631114119301562152294331469609216084883871985866008284549640314997504049706215763440707456993698409025378266686182767520723065536742806440421512710996333495483651620665695200424803795058895605215153, 20830039823567434389312985812986070379899558024918520892018975546836250060219631114119301562152294331469609216084883871985866008284549640314997504049706215763440707456993698409025378266686182767520723065536742806440421512710996333495483651620665695200424803795058895605215153
8, 1000, 4, 10, 703, 26, 101021155247876103442297845443914991566716579873799127206199421054712507621680322507659372240228838121743932576997058765843532781711417173456420006605613770660296834176333337583830580066520947710414503181888252390131385598362804793970002462729072299409107419198207308626279305016200365, 101021155247876103442297845443914991566716579873799127206199421054712507621680322507659372240228838121743932576997058765843532781711417173456420006605613770660296834176333337583830580066520947710414503181888252390131385598362804793970002462729072299409107419198207308626279305016200365
8, 1000, 4, 10, 574, 20, 14358698150753715289519594816633498176302688359362125410407860330586390008895339452051362999688774837668389527322196118219804713151462618865063538728119400183115833579722860723075329418065514912486629861910587765915284576755068826628840072983627650711031584775574983683514993249, 14358698150753715289519594816633498176302688359362125410407860330586390008895339452051362999688774837668389527322196118219804713151462618865063538728119400183115833579722860723075329418065514912486629861910587765915284576755068826628840072983627650711031584775574983683514993249
8, 1000, 4, 10, 441, 26, 25281426543713206964610559218176085240232132804016551311494718300485600952379838601476128967332900993554395724332602995657499083215671960808360183322609805793708150855336024234631168606085810059856849503451903667090981119834444603391281294396001721865633996563433003100066560676550337697882, 25281426543713206964610559218176085240232132804016551311494718300485600952379838601476128967332900993554395724332602995657499083215671960808360183322609805793708150855336024234631168606085810059856849503451903667090981119834444603391281294396001721865633996563433003100066560676550337697882
8, 1000, 4, 10, 495, 38, 25956594394861529405917901657958353160714117109067006815075007511943736413700388722806681452228000057025120306830650914164668600432432124858690222641170710296416240157239910697855024270521915317375898776379478659617550283000367255504501148146080891708374833523532932228356616115635177451312013403179, 25956594394861529405917901657958353160714117109067006815075007511943736413700388722806681452228000057025120306830650914164668600432432124858690222641170710296416240157239910697855024270521915317375898776379478659617550283000367255504501148146080891708374833523532932228356616115635177451312013403179
8, 1000, 4, 10, 645, 39, 2314719780046203155799265138640397612234117300968139876049378565482497905226918743513640220981839013843540606321791486340647911720383869082720232944566138958946854432483312903670172199905136242170607760520127393543395234846441844345460096854431864818800911536669764169519907182694762155456504236, 2314719780046203155799265138640397612234117300968139876049378565482497905226918743513640220981839013843548380443261091160607277033875655808631265126277949616885085603375426897935986016286189049356536517777347215873658122907240077839800749794851768645325908357543083938771019438859652532225366042
8, 1000, 4, 10, 517, 16, 64895572291684047571342447224291861288312178520189123680784245631002890496335725869104835873693767944015380659558005185335382090536002013944912844405159432257956648318031333067820485389337220476718618772353045791836146670259291161605391041635798332845790616426705339129542925, 64895572291684047571342447224291861288312178520189123680784245631002890496335725869104835873693767944015380659558005185335382090536002013944912844405159432257956648318031333067820485389337220476718618772353045791836146670259291161605391041635798332845790616426705339129542925
8, 1000, 4, 10, 733, 30, 82502869171795446243878173649154404645545253919904939810313337852927398822439346324076299866782985501816133664590061270723850658072019439851467805608598423548301817913244864234482515167691607234422156695428418769429533972607842228449844217613054698592243102696514957447919412056309635341308421, 82502869171795446243878173649154404645545253919904939810313337852927398822439346324076299866782985501816133664590061270723850658072019439851467805608598423548301817913244864234482515167691607234422156695428418769429533972607842228449844217613054698592243102696514957447919412056309635341308421
8, 1000, 4, 10, 507, 37, 27613400137194953454284662837965320143785892314178289510263423574709231491289126809254528658192201987742393221979587626540474561490162080551696198509629504316073783233628018627873135786471509127676921743827619010223137913767886675662336103789210151534376181900075616834021922279800780860311084785465, 27613400137194953454284662837965320143785892314178289510263423574709231491289126809254528658192201987742393221979587626540474561490162080551696198509629504316073783233628018627873135786471509127676921743827619010223137913767886675662336103789210151534376181900075616834021922279800780860311084785465
8, 1000, 4, 10, 477, 26, 1301149788645601143017855202126213287777903758808791560462802740495774728518129381841483404886769886667139305081069651780022210867152022546967532995618602746818939151155786991209721394137918498751883518694630288913393787804444923780002306383544093651453508874628405949260540972441235563811, 1301149788645601143017855202126213287777903758808791560462802740495774728518129381841483404886769886667139305081069651780022210867152022546967532995618602746818939151155786991209721394137918498751883518694630288913393787804444923780002306383544093651453508874628405949260540972441235563811
8, 1000, 4, 10, 462, 20, 7035802776708964686666858451490552386938837829537709992042956774122037892130546293918844915967295913807265112030160837329251981802623623264428891376248603869657990306294384607542680950273230138529675636529573561583724347713071606684570257229791342154096997154685168469422387699243, 7035802776708964686666858451490552386938837829537709992042956774122037892130546293918844915967295913807265112030160837329251981802623623264428891376248603869657990306294384607542680950273230138529675636529573561583724347713071606684570257229791342154096997154685168469422387699243
8, 1000, 4, 10, 316, 15, 75774130216581737888456206121846554927134295846566929465934585985781341908069085674628565386125173475404852686796309909731385274287503398146606275684635103150564672471512611440643559510750436119995727491213641506659759229790752308243486249922999277115367002452564465125417, 75774130216581737888456206121846554927134295846566929465934585985781341908069085674628565386125173475404852686796309909731385274287503398146606275684635103150564672471512611440643559510750436119995727491213641506659759229790752308243486249922999277115367002452564465125417
8, 1000, 4, 10, 387, 16, 6988910089297786996469623656684039231278459955045894230831170648594717257777004304451101455754686180853026134275799305904037093025065570987634965087028457193076844408100462445467956692501323946540779620018370755401666761786343923539160358689703837690136661922232357914005563219935436, 6988910089297786996469623656684039231278459955045894230831170648594717257777004304451101455754686180853026134275799305904037093025065570987634965087028457193076844408100462445467956692501323946540779620018370755401666761786343923539160358689703837690136661922232357914005563219935436
8, 1000, 4, 10, 751, 20, 283667848883624149215857628905658767773610798185340963009381114348438772798826095620186632424096222524090584483117160154237863300004267567865850048370254094910359240897699363796652980183957552480118843163434322569859754258112511972920637270025676727931349360745868618190232461604451651, 283667848883624149215857628905658767773610798185340963009381114348438772798826095620186632424096222524090584483117160154237863300004267567865850048370254094910359240897699363796652980183957552480118843163434322569859754258112511972920637270025676727931349360745868618190232461604451651
8, 1000, 4, 10, 399, 32, 8508140479051891283309791346510261496982978370825962490416382973092855612556881453347450767559331495309499618909197335684084184575085051066900620651635917939150052183235880171815136137501625355810438045545927473091809287248038634359646107238730925984577771457203244263967941751518365898733732106, 8508140479051891283309791346510261496982978370825962490416382973092855612556881453347450767559331495309499618909197335684084184575085051066900620651635917939150052183235880171815136137501625355810438045545927473091809287248038634359646107238730925984577771457203244263967941751518365898733732106
8, 1000, 4, 10, 531, 18, 98013876347345649747613671748516934669576690650444700432401886170408002576384237373722517352480825745505017935897920113374856817278958998274578414899422288131640193127575253005253166433819215732099490240203539038328029758162910357470630559083542692852453572609411489830109014188, 98013876347345649747613671748516934669576690650444700432401886170408002576384237373722517352480825745505017935897920113374856817278958998274578414899422288131640193127575253005253166433819215732099490240203539038328029758162910357470630559083542692852453572609411489830109014188
8, 1000, 4, 10, 751, 15, 5672109154138696810060199829957343152823909038964971870381904586547175934583645698636605129320949721821535940625284997079442561730352692237396395138880705537477301033850265944809979221381006086287810183256104587758268958125502064026909887990, 5672109154138696810060199829957343152823909038964971870381904586547175934583645698636605129320949721821535940625284997079442561730352692237396395138880705537477301033850265944809979221381006086287810183256104587758268958125502064026909887990
8, 1000, 4, 10, 722, 20, 75388459316460162371447791188997665271438792908488618090395860418679021498734898161652020562981899848475217426973769180724377824813588249835664146100228782939635448719437722358584046242782498234054095417639874988952492725914375037151040354460516350916146865507887490553767186382804, 75388459316460162371447791188997665271438792908488618090395860418679021498734898161652020562981899848475217426973769180724377824813588249835664146100228782939635448719437722358584046242782498234054095417639874988952492725914375037151040354460516350916146865507887490553767186382804
8, 1000, 4, 10, 565, 16, 1597841165094331331336901493819632150909444380345157510887828961999888334860346715544867612095767281952253515028021978966007165296092722899752640986577194937841322061984775304105075677098670315274087288845408614469741651489699361807093868920572920186271670602184845741718523, 1597841165094331331336901493819632150909444380345157510887828961999888334860346715544867612095767281952253515028021978966007165296092722899752640986577194937841322061984775304105075677098670315274087288845408614469741651489699361807093868920572920186271670602184845741718523
8, 1000, 4, 10, 594, 27, 4166037597364025473858460006385005263387010080190783038208517997103835322207190520777467281605886664733652157754718289357270938880320812306734051560166895687432579242879836073247324203134557023308426576918931016852983284065104546152417191853908476940292773930628210166255762037398646754963967, 4166037597364025473858460006385005263387010080190783038208517997103835322207190520777467281605886664733652157754718289357270938880320812306734051560166895687432579242879836073247324203134557023308426576918931016852983284065104546152417191853908476940292773930628210166255762037398646754963967
8, 1000, 4, 10, 513, 33, 4460839479437992431750365666736265403390325062418540796844971348591419824061448484019060155501777206265034953198751546768542045621303310923532936975867705604340948831882792954007494727581655808011191276252417162747368783359302798935441405647423077606163952281848828074520480573963975993088746767265, 4460839479437992431750365666736265403390325062418540796844971348591419824061448484019060155501777206265034953198751546768542045621303310923532936975867705604340948831882792954007494727581655808011191276252417162747368783359302798935441405647423077606163952281848828074520480573963975993088746767265
8, 1000, 4, 10, 730, 18, 227985497940420106976948001031688276251126538075927012236096441557479947156035587693604942501301782710819052500325435362032888697845241424847856873483938412320595461960448199684379485998301643860456888805812584087793615452599215990649554150417302710581812124863156961844235, 227985497940420106976948001031688276251126538075927012236096441557479947156035587693604942501301782710819052500325435362032888697845241424847856873483938412320595461960448199684379485998301643860456888805812584087793615452599215990649554150417302710581812124863156961844235
8, 1000, 4, 10, 424, 19, 473508973534253151225093630298673652987192539011765155582305436697909288612728358034053226987041518976190435865776566048692630586347271570477858174687385961374080373876716184404223099826284851056156269465087148657975401379940771463214786007831655871952301896894414676553682371420, 473508973534253151225093630298673652987192539011765155582305436697909288612728358034053226987041518976190435865776566048692630586347271570477858174687385961374080373876716184404223099826284851056156269465087148657975401379940771463214786007831655871952301896894414676553682371420
8, 1000, 4, 10, 494, 35, 1073631395976260014377647096948005950186558787094846416007518480351982142350865179701043532935014071066853728032769942915204755385504024972193347165497054078794823181113112049228317518382184465697084253128276222693002572795157804532088624539244278084833715673831535086361865568233405753934538026261, 1073631395976260014377647096948005950186558787094846416007518480351982142350865179701043532935014071066853728049603685735056386612243008615691007427448787642598660429613257660420403804457387397446720186182727438144318248126138937145559777796990615384015638534483738487120856532987044589238833826204
8, 1000, 4, 10, 526, 22, 1309023564055293042886363050510314093413084865955643386542417631414482376327801244000343122895420298795152687602648554166508003389504176312537666957641364196240890129666589159727322114840554148138046632779422199526587257129973984609117905332798995154603054589209932453255196948758432031823407, 1309023564055293042886363050510314093413084865955643386542417631414482376327801244000343122895420298795152687602648554166508003389504176312537666957641364196240890129666589159727322114840554148138046632779422199526587257129973984609117905332798995154603054589209932453255196948758432031823407
8, 1000, 4, 10, 549, 15, 29673005679099288745107868960943641884946768384142846405073575788505836396003978833580315906722524517957900850350894070350823104053388679484623787890606321642578480427373183400663246004933415403452419543963672898822454883371522291147044126094098344510563373345124722433135, 29673005679099288745107868960943641884946768384142846405073575788505836396003978833580315906722524517957900850350894070350823104053388679484623787890606321642578480427373183400663246004933415403452419543963672898822454883371522291147044126094098344510563373345124722433135
8, 1000, 4, 10, 468, 26, 2856921099484868567890346873738735309816446121301762047044370875943093326189902448566769043931347770826556512131089783349872637045104878787941648306044203309461721703621948432709346433257440302320878354454008352598100592967281015999467009573686785647153755940089749303460189, 2856921099484868567890346873738735309816446121301762047044370875943093326189902448566769043931347770826556512131089783349872637045104878787941648306044203309461721703621948432709346433257440302320878354454008352598100592967281015999467009573686785647153755940089749303460189
8, 1000, 4, 10, 561, 27, 70382960606699564861395817566500228705137858953157911690977767118952769573096219099426618960522180842615969577548741712751751386604340755624027785336724486601808781845167756717548831843341596209282097366705184965521409021099323739638602039097478783286617535710016864137204634908592930, 70382960606699564861395817566500228705137858953157911690977767118952769573096219099426618960522180842615969577548741712751751386604340755624027785336724486601808781845167756717548831843341596209282097366705184965521409021099323739638602039097478783286617535710016864137204634908592930
8, 1000, 4, 10, 374, 19, 28732511925993574158383652323066996728559651514854015171894030361060130855819153294415191355621087730710060904501411879881156926755659816328415524901642932337606882605919611485718892647805413608332470145556793237197173482709593884408380543963675849826308644027287265439159647, 28732511925993574158383652323066996728559651514854015171894030361060130855819153294415191355621087730710060904501411879881156926755659816328415524901642932337606882605919611485718892647805413608332470145556793237197173482709593884408380543963675849826308644027287265439159647
8, 1000, 4, 10, 406, 15, 1303000926613815131992788845776835079930252226646112176122596354824134116839931121911548603298761191684352968210020994322447890535571865205918232459423121835962231581274641562066570753685786892301520993190118762684455929357202656734434342513185092250138201678033993872525332383, 1303000926613815131992788845776835079930252226646112176122596354824134116839931121911548603298761191684352968210020994322447890535571865205918232459423121835962231581274641562066570753685786892301520993190118762684455929357202656734434342513185092250138201678033993872525332383
8, 1000, 4, 10, 529, 41, 2268028417930488111682754340881140725784582320272220224549492646951375077601399526540707101565701369681806710032307618817278410864555927933654532148404963309928139857812430557114129825083006862433310511708220709637194355898564868014629875021838452660268695068956207047536258873815014289857866244686605, 2268028417930488111682754340881140725784582320272220224549492646951375077601399526540707101565701369681806710032307618817278410864555927933654532148404963309928139857812430557114129825083006862433310511708220709637194355898564868014629875021838452660268695068956207047536258873815014289857866244686605
8, 1000, 4, 10, 584, 19, 5903667197885007544836855740399859010757476201913270036124837889137209045362620690452269665184631873340282174828524011647813327580724775527606937124622738124277073010232415693325542852410298821329278926212672925936768150650649865891044485300820741620034660899987140588158263120363465719399, 5903678689289136373651882179418045264847061676166575746185461514401337102796338489333495643842496021943013546856563064571545818557782000956295554263658278442942069815142371633652218441138542526261008313135853208133899882459597639932910358429420035036396257818968937706711217286116850736882
8, 1000, 4, 10, 391, 16, 539101721780108773310761864778748039818784178056654636499037808131729952633446565444740248450480574210468522479706291891857121503230383337337934294105493177924315056763416333049651939706625284505049879090083753483721707973741909932878975805874634293222887777640760465367, 539101721780108773310761864778748039818784178056654636499037808131729952633446565444740248450480574210468522479706291891857121503230383337337934294105493177924315056763416333049651939706625284505049879090083753483721707973741909932878975805874634293222887777640760465367
8, 1000, 4, 10, 519, 22, 120799276082157714139146703319028355877108392468160811741601861600102627991989064202984428123707500520033596989147477001796641935201819725811471835361636651792724078131991617707968398452199420797568235468162884485677186641444358910751422408960674207806585515908115106293486944972450815, 120799276082157714139146703319028355877108392468160811741601861600102627991989064202984428123707500520033596989147477001796641935201819725811471835361636651792724078131991617707968398452199420797568235468162884485677186641444358910751422408960674207806585515908115106293486944972450815
8, 1000, 4, 10, 607, 14, 1528555436285954817761414838490169143733049046858692975076175928683357028993081637646309282291697036140889102692390727594309825721278254778277138386208060996299451088101213027995994819992649332987761579052739094294263977570847245538346527218709930148405133107558811949, 1528555436285954817761414838490169143733049046858692975076175928683357028993081637646309282291697036140889102692390727594309825721278254778277138386208060996299451088101213027995994819992649332987761579052739094294263977570847245538346527218709930148405133107558811949
8, 1000, 4, 10, 554, 34, 76126039159462736163291973606202552553510105584203997187492249667795030407560367286298714668321797198514912953277799339858815118810749832800474407577351613566240551619313477245530277335488105027958654936248994386520153139145280273917552940167857037335814980484868537939997714241736866147709156822, 76126039159462736163291973606202552553510105584203997187492249667795030407560367286298714668321797198514912953277799339858815118810749832800474407577351613566240551619313477245530277335488105027958654936248994386520153139145280273917552940167857037335814980484868537939997714241736866147709156822
8, 1000, 4, 10, 744, 24, 41413738407462520445660427993144376310355994215963737251745791574489798872974701327778473388024998503655567594520497004983417199741745824542910169544559700293974065850751556506230164085313473506478210401785359959871185010060498524009296137280920334360309144268066665860678596318, 41413738407462520445660427993144376310355994215963737251745791574489798872974701327778473388024998503655567594520497004983417199741745824542910169544559700293974065850751556506230164085313473506478210401785359959871185010060498524009296137280920334360309144268066665860678596318
8, 1000, 4, 10, 778, 19, 8265587316749695995901935015263789597562631876320203927855866997568226328480623333300583364631243151653482112260783394217161909072166813717871521212439358893082690130585680457100539290525204324510009839237828377664580645153705027953679089376925922884263108775198166020358868633191849, 8265587316749695995901935015263789597562631876320203927855866997568226328480623333300583364631243151653482112260783394217161909072166813717871521212439358893082690130585680457100539290525204324510009839237828377664580645153705027953679089376925922884263108775198166020358868633191849
8, 1000, 4, 10, 354, 19, 62323480493964092549931676024024122629058220751905708877307258278698816554072770372448694280850223961462492426223713469598461630024806003197448709934256308580620089442149746414059694318770604727860296822524980607920064381442351548049870703483312431437639054795938971591107920699398, 62323480493964092549931676024024122629058220751905708877307258278698816554072770372448694280850223961462492426223713469598461630024806003197448709934256308580620089442149746414059694318770604727860296822524980607920064381442351548049870703483312431437639054795938971591107920699398
8, 1000, 4, 10, 602, 25, 4222730171318102822002080571437150765421129192888469716778101515409472401404564498579378291003210211564408120231321188989115934930162207495016414886050664425638825783908310323406464400058142345181137554009677300472760353824619830524439296424043406138947477202082172384767273680974845122112, 4222730171318102822002080571437150765421129192888469716778101515409472401404564498579378291003210211564408120231321188989115934930162207495016414886050664425638825783908310323406464400058142345181137554009677300472760353824619830524439296424043406138947477202082172384767273680974845122112
