dimension, vertices, ave_degree, epsilon, mosp, fptas_mosp, cost_diff_%, 
8, 600, 5, 25.6, 2461, 11, 0
8, 600, 5, 25.6, 3059, 21, 0
8, 600, 5, 25.6, 845, 14, 0
8, 600, 5, 25.6, 893, 38, 0
8, 600, 5, 25.6, 1167, 17, 0
8, 600, 5, 25.6, 1250, 17, 0
8, 600, 4, 0.4, 236, 10, 0
8, 600, 4, 0.4, 230, 28, 0
8, 600, 4, 0.4, 236, 29, 0
8, 600, 4, 0.4, 346, 25, 0
8, 600, 4, 0.4, 283, 23, 0
8, 600, 4, 0.4, 105, 17, 0
8, 600, 4, 0.4, 277, 21, 0
8, 600, 4, 0.4, 161, 8, 0
8, 600, 4, 0.4, 183, 10, 0
8, 600, 4, 0.4, 215, 8, 0
8, 600, 4, 0.4, 250, 36, 0
8, 600, 4, 0.4, 237, 12, 0
8, 600, 4, 0.4, 273, 14, 0
8, 600, 4, 0.4, 302, 55, 6.668083554996787e-14
8, 600, 4, 0.4, 153, 31, 0
8, 600, 4, 0.4, 339, 19, 0
8, 600, 4, 0.4, 229, 10, 0
8, 600, 4, 0.4, 226, 8, 0
8, 600, 4, 0.4, 144, 33, 0
8, 600, 4, 0.4, 178, 46, 0
8, 600, 4, 1.6, 227, 23, 0
8, 600, 4, 1.6, 271, 11, 0
8, 600, 4, 1.6, 274, 12, 0
8, 600, 4, 1.6, 267, 9, 0
8, 600, 4, 1.6, 257, 21, 0
8, 600, 4, 1.6, 198, 17, 0
8, 600, 4, 1.6, 154, 15, 0
8, 600, 4, 1.6, 322, 18, 0
8, 600, 4, 1.6, 192, 30, 0
8, 600, 4, 1.6, 196, 11, 0
8, 600, 4, 1.6, 269, 25, 0
8, 600, 4, 1.6, 210, 37, 0
8, 600, 4, 1.6, 198, 11, 0
8, 600, 4, 1.6, 255, 9, 0
8, 600, 4, 1.6, 186, 14, 0
8, 600, 4, 1.6, 420, 22, 0
8, 600, 4, 1.6, 126, 8, 0
8, 600, 4, 1.6, 204, 12, 0
8, 600, 4, 1.6, 200, 41, 0
8, 600, 4, 1.6, 211, 26, 0
8, 600, 4, 6.4, 223, 31, 0
8, 600, 4, 6.4, 186, 13, 0
8, 600, 4, 6.4, 226, 12, 0
8, 600, 4, 6.4, 270, 10, 0
8, 600, 4, 6.4, 221, 28, 0
8, 600, 4, 6.4, 232, 16, 0
8, 600, 4, 6.4, 185, 22, 0
8, 600, 4, 6.4, 421, 19, 0
8, 600, 4, 6.4, 142, 25, 0
8, 600, 4, 6.4, 215, 13, 0
8, 600, 4, 6.4, 269, 27, 0
8, 600, 4, 6.4, 249, 10, 0
8, 600, 4, 6.4, 214, 25, 0
8, 600, 4, 6.4, 258, 10, 0
8, 600, 4, 6.4, 156, 26, 0
8, 600, 4, 6.4, 292, 24, 0
8, 600, 4, 6.4, 201, 9, 0
8, 600, 4, 6.4, 204, 11, 0
8, 600, 4, 6.4, 226, 26, 0
8, 600, 4, 6.4, 197, 15, 0
8, 600, 4, 25.6, 170, 23, 0
8, 600, 4, 25.6, 239, 9, 0
8, 600, 4, 25.6, 204, 29, 0
8, 600, 4, 25.6, 246, 25, 0
8, 600, 4, 25.6, 213, 20, 0
8, 600, 4, 25.6, 305, 24, 0
8, 600, 4, 25.6, 198, 12, 0
8, 600, 4, 25.6, 267, 11, 0
8, 600, 4, 25.6, 179, 11, 0
8, 600, 4, 25.6, 231, 20, 0
8, 600, 4, 25.6, 220, 24, 0
8, 600, 4, 25.6, 129, 25, 0
8, 600, 4, 25.6, 255, 19, 0
8, 600, 4, 25.6, 145, 20, 0
8, 600, 4, 25.6, 237, 10, 0
8, 600, 4, 25.6, 237, 13, 0
8, 600, 4, 25.6, 180, 7, 0
8, 600, 4, 25.6, 296, 15, 0
8, 600, 4, 25.6, 276, 10, 0
8, 600, 4, 25.6, 205, 30, 0
8, 600, 3, 0.4, 46, 26, 0
8, 600, 3, 0.4, 53, 7, 0
8, 600, 3, 0.4, 44, 10, 0
8, 600, 3, 0.4, 60, 8, 0
8, 600, 3, 0.4, 43, 8, 0
8, 600, 3, 0.4, 47, 10, 0
8, 600, 3, 0.4, 33, 17, 0
8, 600, 3, 0.4, 42, 6, 0
8, 600, 3, 0.4, 39, 7, 0
8, 600, 3, 0.4, 44, 11, 0
8, 600, 3, 0.4, 39, 8, 0
8, 600, 3, 0.4, 47, 7, 0
8, 600, 3, 0.4, 50, 11, 0
8, 600, 3, 0.4, 56, 9, 0
8, 600, 3, 0.4, 36, 27, 0
8, 600, 3, 0.4, 33, 13, 0
8, 600, 3, 0.4, 61, 6, 0
8, 600, 3, 0.4, 38, 10, 0
8, 600, 3, 0.4, 46, 20, 0
8, 600, 3, 0.4, 44, 7, 0
8, 600, 3, 1.6, 46, 24, 0
8, 600, 3, 1.6, 56, 20, 0
8, 600, 3, 1.6, 47, 12, 0
8, 600, 3, 1.6, 60, 7, 0
8, 600, 3, 1.6, 46, 8, 0
8, 600, 3, 1.6, 52, 9, 0
8, 600, 3, 1.6, 40, 9, 0
8, 600, 3, 1.6, 39, 10, 0
8, 600, 3, 1.6, 59, 11, 0
8, 600, 3, 1.6, 48, 9, 0
8, 600, 3, 1.6, 53, 10, 0
8, 600, 3, 1.6, 61, 9, 0
8, 600, 3, 1.6, 45, 9, 0
8, 600, 3, 1.6, 35, 9, 2.9533479352288316e-8
8, 600, 3, 1.6, 62, 16, 0
8, 600, 3, 1.6, 44, 22, 0
8, 600, 3, 1.6, 53, 17, 0
8, 600, 3, 1.6, 59, 13, 0
8, 600, 3, 1.6, 51, 7, 0
8, 600, 3, 1.6, 41, 10, 0
8, 600, 3, 6.4, 51, 7, 0
8, 600, 3, 6.4, 46, 13, 0
8, 600, 3, 6.4, 52, 8, 0
8, 600, 3, 6.4, 38, 9, 0
8, 600, 3, 6.4, 70, 10, 1.8891777748025697e-25
8, 600, 3, 6.4, 39, 26, 0
8, 600, 3, 6.4, 62, 26, 0
